,Airline Name,Date Flown,Gender,Age,customer_type,travel_type,class_type,satis_level,Verified,Recommend
3143,AirAsia X,April 2017,Female,52,2,1,1,2,FALSE,yes
3144,AirAsia X,April 2017,Male,38,2,1,1,2,FALSE,yes
3145,AirAsia X,April 2017,Male,53,2,1,1,2,FALSE,no
3146,AirAsia X,April 2017,Male,60,2,1,1,2,FALSE,no
3147,AirAsia X,April 2018,Female,58,1,1,1,1,TRUE,yes
3148,AirAsia X,April 2018,Male,55,2,1,1,1,TRUE,no
3149,AirAsia X,April 2019,Female,36,2,2,2,1,TRUE,no
3150,AirAsia X,April 2019,Female,57,2,2,2,1,TRUE,yes
3151,AirAsia X,April 2020,Male,11,2,2,2,1,TRUE,no
3152,AirAsia X,April 2020,Male,40,2,2,2,1,TRUE,no
3153,AirAsia X,April 2020,Male,44,2,2,2,1,TRUE,no
3154,AirAsia X,August 2017,Female,18,2,2,3,1,FALSE,no
3155,AirAsia X,August 2017,Female,61,2,2,3,1,FALSE,yes
3156,AirAsia X,August 2018,Female,37,2,2,2,1,FALSE,no
3157,AirAsia X,August 2019,Female,70,2,2,2,1,TRUE,no
3158,AirAsia X,December 2016,Female,45,2,1,1,1,FALSE,yes
3159,AirAsia X,December 2016,Female,58,2,1,1,1,FALSE,yes
3160,AirAsia X,December 2016,Male,30,1,1,2,1,FALSE,yes
3161,AirAsia X,December 2016,Male,40,2,1,1,2,FALSE,yes
3162,AirAsia X,December 2017,Male,18,2,2,3,1,TRUE,no
3163,AirAsia X,December 2017,Male,25,1,1,1,1,TRUE,yes
3164,AirAsia X,December 2017,Male,62,2,1,3,1,TRUE,yes
3165,AirAsia X,December 2018,Male,10,2,2,2,1,TRUE,yes
3166,AirAsia X,December 2018,Male,64,2,2,2,1,TRUE,yes
3167,AirAsia X,December 2019,Female,47,2,2,2,1,FALSE,yes
3168,AirAsia X,December 2019,Male,41,2,2,2,1,FALSE,yes
3169,AirAsia X,December 2022,Female,18,2,2,2,2,TRUE,no
3170,AirAsia X,December 2022,Female,29,2,2,2,2,FALSE,no
3171,AirAsia X,December 2022,Male,30,1,1,1,1,FALSE,no
3172,AirAsia X,February 2016,Male,50,2,1,1,2,FALSE,yes
3173,AirAsia X,February 2017,Female,31,1,1,2,1,FALSE,yes
3174,AirAsia X,February 2017,Male,38,2,1,1,2,FALSE,yes
3175,AirAsia X,February 2018,Female,57,2,1,3,1,TRUE,yes
3176,AirAsia X,February 2019,Female,55,2,2,2,1,TRUE,yes
3177,AirAsia X,January 2017,Female,39,2,1,1,1,FALSE,yes
3178,AirAsia X,January 2018,Male,40,2,2,3,1,TRUE,no
3179,AirAsia X,January 2019,Female,40,2,2,2,1,TRUE,no
3180,AirAsia X,January 2019,Female,62,2,2,2,1,TRUE,yes
3181,AirAsia X,January 2019,Male,38,2,2,2,2,TRUE,yes
3182,AirAsia X,January 2019,Male,52,2,2,2,1,TRUE,yes
3183,AirAsia X,January 2020,Male,7,2,2,2,1,TRUE,yes
3184,AirAsia X,January 2020,Male,53,2,2,2,1,FALSE,no
3185,AirAsia X,January 2023,Female,23,1,1,2,2,FALSE,no
3186,AirAsia X,January 2023,Female,55,2,1,1,2,TRUE,no
3187,AirAsia X,January 2023,Male,47,2,1,2,1,TRUE,no
3188,AirAsia X,July 2016,Female,31,2,2,2,1,FALSE,yes
3189,AirAsia X,July 2017,Male,49,2,1,1,1,FALSE,no
3190,AirAsia X,July 2018,Female,27,2,2,2,1,FALSE,yes
3191,AirAsia X,July 2018,Female,35,2,2,2,1,TRUE,no
3192,AirAsia X,July 2019,Female,50,2,2,2,1,TRUE,no
3193,AirAsia X,July 2019,Female,57,2,2,2,1,TRUE,no
3194,AirAsia X,July 2019,Male,48,2,2,2,1,TRUE,yes
3195,AirAsia X,July 2023,Female,47,1,1,2,1,FALSE,no
3196,AirAsia X,June 2017,Female,38,2,1,1,1,FALSE,no
3197,AirAsia X,June 2017,Female,53,2,1,1,2,FALSE,no
3198,AirAsia X,June 2018,Female,26,1,1,1,1,TRUE,yes
3199,AirAsia X,June 2018,Male,10,2,2,2,1,TRUE,no
3200,AirAsia X,June 2018,Male,61,2,1,1,2,TRUE,yes
3201,AirAsia X,June 2018,Male,67,2,1,3,1,TRUE,yes
3202,AirAsia X,June 2019,Male,7,2,2,2,1,TRUE,no
3203,AirAsia X,June 2020,Male,65,2,2,2,1,TRUE,no
3204,AirAsia X,June 2023,Female,58,2,1,1,1,TRUE,yes
3205,AirAsia X,March 2018,Female,10,2,2,2,1,TRUE,no
3206,AirAsia X,March 2018,Female,31,2,1,3,1,TRUE,no
3207,AirAsia X,March 2018,Female,60,2,1,1,1,TRUE,yes
3208,AirAsia X,March 2020,Female,55,2,2,2,1,TRUE,no
3209,AirAsia X,March 2020,Male,9,2,2,2,1,TRUE,no
3210,AirAsia X,March 2023,Female,21,2,1,1,2,FALSE,no
3211,AirAsia X,May 2017,Female,30,1,1,1,2,FALSE,yes
3212,AirAsia X,May 2018,Female,70,2,1,1,2,TRUE,yes
3213,AirAsia X,May 2023,Male,53,2,1,1,2,TRUE,no
3214,AirAsia X,November 2016,Female,40,2,2,2,1,FALSE,yes
3215,AirAsia X,November 2016,Male,12,2,2,2,2,FALSE,yes
3216,AirAsia X,November 2016,Male,46,2,1,1,1,FALSE,yes
3217,AirAsia X,November 2017,Female,12,2,2,3,1,FALSE,yes
3218,AirAsia X,November 2017,Male,36,2,2,3,1,TRUE,yes
3219,AirAsia X,November 2018,Female,23,2,2,2,1,TRUE,no
3220,AirAsia X,November 2018,Female,29,2,2,2,1,TRUE,yes
3221,AirAsia X,November 2019,Female,24,2,2,2,1,FALSE,yes
3222,AirAsia X,November 2019,Female,49,2,2,2,1,TRUE,yes
3223,AirAsia X,November 2019,Female,68,2,2,2,1,FALSE,yes
3224,AirAsia X,November 2019,Male,27,2,2,2,1,TRUE,no
3225,AirAsia X,November 2022,Male,47,2,2,2,1,TRUE,no
3226,AirAsia X,October 2016,Female,32,2,2,2,1,FALSE,yes
3227,AirAsia X,October 2016,Male,26,1,1,1,1,FALSE,yes
3228,AirAsia X,October 2019,Male,36,2,2,2,1,FALSE,no
3229,AirAsia X,October 2019,Male,58,2,2,2,1,TRUE,yes
3230,AirAsia X,October 2019,Male,70,2,2,2,1,TRUE,no
3231,AirAsia X,October 2022,Male,26,1,1,2,1,TRUE,no
3232,AirAsia X,September 2016,Female,57,2,1,1,2,FALSE,no
3233,AirAsia X,September 2017,Female,64,2,2,3,1,FALSE,no
3234,AirAsia X,September 2017,Male,17,2,2,3,1,FALSE,yes
3235,AirAsia X,September 2018,Male,51,2,2,2,1,TRUE,no
3236,AirAsia X,September 2019,Female,61,2,2,2,1,TRUE,no
3237,AirAsia X,September 2019,Male,41,2,2,2,1,TRUE,no
3238,AirAsia X,September 2022,Female,23,2,2,2,1,FALSE,no
3239,AirAsia Zest,,Female,7,2,2,1,1,FALSE,yes
3240,AirAsia Zest,,Female,13,2,2,2,1,FALSE,no
3241,AirAsia Zest,,Female,23,1,1,1,2,FALSE,no
3242,AirAsia Zest,,Female,31,2,1,1,2,FALSE,yes
3243,AirAsia Zest,,Female,32,2,1,1,2,FALSE,no
3244,AirAsia Zest,,Female,42,2,1,1,2,FALSE,yes
3245,AirAsia Zest,,Female,43,2,1,1,2,FALSE,no
3246,AirAsia Zest,,Female,46,2,1,1,2,FALSE,no
3247,AirAsia Zest,,Female,49,2,1,1,1,FALSE,no
3248,AirAsia Zest,,Female,49,2,1,1,2,FALSE,yes
3249,AirAsia Zest,,Female,51,2,1,2,2,FALSE,no
3250,AirAsia Zest,,Female,52,2,1,3,1,FALSE,no
3251,AirAsia Zest,,Female,59,2,1,1,2,FALSE,yes
3252,AirAsia Zest,,Male,12,2,2,2,1,FALSE,no
3253,AirAsia Zest,,Male,21,2,1,1,2,FALSE,yes
3254,AirAsia Zest,,Male,23,2,1,2,1,FALSE,yes
3255,AirAsia Zest,,Male,43,2,1,1,2,FALSE,yes
3256,AirAsia Zest,,Male,45,2,1,1,2,FALSE,no
3257,AirAsia Zest,,Male,46,2,1,2,1,FALSE,yes
3258,AirAsia Zest,,Male,54,2,1,1,2,FALSE,no
3259,AirAsia Zest,,Male,55,2,1,1,2,FALSE,yes
3260,AirAsia Zest,,Male,56,2,2,2,1,FALSE,no
3261,AirAsia Zest,,Male,57,2,1,1,1,FALSE,no
3262,AirAsia Zest,,Male,60,2,1,1,1,FALSE,yes
3263,AirAsia Zest,,Male,64,2,1,3,1,FALSE,no
3264,AirAsia Zest,August 2015,Female,14,2,2,2,1,FALSE,no
3265,AirAsia Zest,August 2015,Female,70,2,2,2,2,FALSE,yes
3266,AirAsia Zest,August 2015,Male,7,2,2,2,1,FALSE,no
3267,AirAsia Zest,July 2016,Female,26,2,2,2,1,FALSE,yes
3268,AirAsia Zest,March 2015,Male,69,2,2,2,1,FALSE,no
3269,AirAsia Zest,September 2015,Male,30,2,2,2,1,FALSE,yes
3270,AirSWIFT,February 2018,Female,23,2,1,3,1,TRUE,yes
3271,AirSWIFT,July 2023,Female,8,2,2,2,1,TRUE,no
3272,AirSWIFT,March 2020,Female,57,2,1,1,2,TRUE,yes
3273,AirSWIFT,March 2023,Male,42,2,1,3,1,FALSE,no
3274,Aircalin,,Female,23,1,1,2,1,FALSE,yes
3275,Aircalin,,Female,37,2,1,1,2,FALSE,yes
3276,Aircalin,,Female,45,2,1,1,2,FALSE,yes
3277,Aircalin,,Male,23,1,1,2,2,FALSE,yes
3278,Aircalin,,Male,41,2,1,1,2,FALSE,yes
3279,Aircalin,,Male,42,2,1,1,2,FALSE,yes
3280,Aircalin,,Male,54,2,1,1,2,FALSE,yes
3281,Aircalin,April 2015,Male,43,2,1,1,1,FALSE,yes
3282,Aircalin,April 2023,Male,33,2,1,1,2,FALSE,no
3283,Aircalin,April 2023,Male,58,2,1,1,2,FALSE,yes
3284,Aircalin,August 2015,Female,51,2,1,1,2,FALSE,yes
3285,Aircalin,August 2015,Male,43,2,1,1,2,FALSE,yes
3286,Aircalin,August 2022,Male,58,2,1,1,2,FALSE,no
3287,Aircalin,December 2015,Female,46,2,1,1,2,FALSE,yes
3288,Aircalin,December 2015,Male,61,2,1,1,2,FALSE,yes
3289,Aircalin,February 2019,Female,37,2,1,2,1,TRUE,yes
3290,Aircalin,January 2016,Male,56,2,1,1,2,FALSE,no
3291,Aircalin,July 2018,Male,72,2,1,1,2,TRUE,no
3292,Aircalin,June 2015,Male,38,2,1,1,2,FALSE,yes
3293,Aircalin,May 2023,Female,21,1,1,2,1,TRUE,yes
3294,Aircalin,November 2015,Male,54,2,1,1,2,FALSE,yes
3295,Aircalin,November 2018,Female,55,2,1,1,2,TRUE,no
3296,Aircalin,November 2022,Female,46,2,1,1,2,TRUE,no
3297,Aircalin,October 2018,Male,40,1,1,1,1,TRUE,yes
3298,Aircalin,September 2018,Female,23,1,1,2,1,TRUE,yes
3299,Airlink,April 2022,Female,31,2,1,1,1,FALSE,yes
3300,Airlink,April 2022,Male,39,1,1,2,1,TRUE,no
3301,Airlink,April 2023,Female,52,2,1,1,1,TRUE,yes
3302,Airlink,April 2023,Female,57,2,1,1,1,TRUE,yes
3303,Airlink,April 2023,Male,36,2,1,2,1,FALSE,yes
3304,Airlink,August 2021,Male,17,2,2,2,1,TRUE,yes
3305,Airlink,August 2022,Female,60,2,1,2,1,TRUE,yes
3306,Airlink,December 2021,Female,17,1,1,2,1,TRUE,no
3307,Airlink,December 2021,Male,44,2,2,2,1,FALSE,no
3308,Airlink,December 2022,Female,53,2,1,1,2,TRUE,no
3309,Airlink,February 2022,Male,37,2,1,1,1,TRUE,yes
3310,Airlink,February 2022,Male,68,2,1,2,1,TRUE,no
3311,Airlink,February 2023,Female,37,2,1,1,2,TRUE,no
3312,Airlink,February 2023,Female,56,2,1,1,1,TRUE,yes
3313,Airlink,February 2023,Male,16,2,1,1,1,TRUE,no
3314,Airlink,January 2016,Female,14,2,2,2,1,FALSE,yes
3315,Airlink,January 2023,Male,33,1,1,1,1,TRUE,no
3316,Airlink,January 2023,Male,50,2,1,1,1,TRUE,no
3317,Airlink,July 2019,Male,47,2,2,2,1,TRUE,no
3318,Airlink,July 2021,Female,41,2,2,2,1,TRUE,no
3319,Airlink,July 2021,Female,50,2,2,2,1,TRUE,no
3320,Airlink,July 2021,Male,13,2,2,2,1,FALSE,yes
3321,Airlink,July 2022,Female,60,2,1,1,1,FALSE,no
3322,Airlink,July 2022,Male,53,2,1,1,2,FALSE,no
3323,Airlink,July 2023,Female,34,1,1,1,1,TRUE,yes
3324,Airlink,July 2023,Female,43,2,1,1,1,FALSE,yes
3325,Airlink,June 2022,Female,33,1,1,2,1,FALSE,yes
3326,Airlink,June 2023,Male,45,2,1,2,1,TRUE,yes
3327,Airlink,March 2016,Female,28,2,2,2,1,FALSE,yes
3328,Airlink,March 2023,Female,22,1,1,2,1,TRUE,yes
3329,Airlink,May 2018,Female,8,2,2,2,1,TRUE,yes
3330,Airlink,May 2023,Female,24,1,1,2,1,TRUE,yes
3331,Airlink,May 2023,Female,42,1,1,1,1,TRUE,yes
3332,Airlink,May 2023,Male,20,1,1,2,1,FALSE,yes
3333,Airlink,November 2016,Female,42,2,2,2,1,FALSE,yes
3334,Airlink,November 2019,Female,33,2,2,2,1,FALSE,yes
3335,Airlink,November 2019,Male,60,2,2,2,1,FALSE,yes
3336,Airlink,November 2021,Male,50,2,2,2,1,TRUE,no
3337,Airlink,November 2022,Male,34,1,1,2,1,TRUE,yes
3338,Airlink,November 2022,Male,56,2,1,1,2,TRUE,no
3339,Airlink,November 2022,Male,60,2,1,1,2,TRUE,yes
3340,Airlink,October 2016,Female,24,2,2,2,2,FALSE,yes
3341,Airlink,October 2022,Female,59,2,1,1,1,TRUE,yes
3342,Airlink,September 2016,Female,62,2,2,2,1,FALSE,no
3343,Airlink,September 2021,Female,37,2,2,2,2,FALSE,no
3344,Airlink,September 2021,Male,51,2,2,2,2,TRUE,yes
3345,Airlink,September 2022,Female,46,2,1,1,2,FALSE,no
3346,Airlink,September 2022,Male,22,2,1,1,2,TRUE,no
3347,Airnorth,,Female,28,2,2,2,1,FALSE,yes
3348,Airnorth,,Female,41,2,2,2,1,FALSE,yes
3349,Airnorth,,Female,51,2,2,2,1,FALSE,no
3350,Airnorth,,Male,10,2,2,2,1,FALSE,yes
3351,Airnorth,,Male,11,2,2,2,1,FALSE,yes
3352,Airnorth,,Male,24,2,2,2,1,FALSE,yes
3353,Airnorth,,Male,40,2,2,2,1,FALSE,yes
3354,Airnorth,,Male,48,2,2,2,1,FALSE,yes
3355,Airnorth,,Male,66,2,2,2,1,FALSE,no
3356,Airnorth,,Male,66,2,2,2,1,FALSE,yes
3357,Airnorth,April 2016,Female,45,2,2,2,1,FALSE,yes
3358,Airnorth,August 2016,Female,10,2,2,2,1,FALSE,no
3359,Airnorth,August 2021,Male,29,2,2,2,1,TRUE,yes
3360,Airnorth,January 2023,Female,24,2,2,2,1,FALSE,no
3361,Airnorth,June 2016,Female,32,2,2,2,1,FALSE,yes
3362,Airnorth,June 2019,Male,65,2,2,2,1,TRUE,yes
3363,Airnorth,June 2022,Female,17,2,2,2,1,TRUE,no
3364,Airnorth,June 2022,Male,16,2,2,2,1,FALSE,no
3365,Airnorth,March 2018,Female,49,2,2,2,1,TRUE,yes
3366,Airnorth,March 2022,Female,41,2,2,2,1,FALSE,no
3367,Airnorth,October 2015,Female,12,2,2,2,1,FALSE,yes
3368,Airnorth,October 2015,Male,70,2,2,2,1,FALSE,yes
3369,Airnorth,October 2019,Male,24,2,2,2,1,TRUE,yes
3370,Airnorth,September 2020,Male,36,2,2,2,1,TRUE,no
3371,Airnorth,September 2020,Male,53,2,2,2,1,TRUE,no
3372,Akasa Air,April 2023,Male,45,1,1,1,2,TRUE,no
3373,Akasa Air,December 2022,Female,27,2,2,2,1,TRUE,no
3374,Akasa Air,December 2022,Female,40,2,1,1,2,FALSE,no
3375,Akasa Air,December 2022,Female,57,2,2,2,1,TRUE,yes
3376,Akasa Air,December 2022,Female,58,2,2,2,1,TRUE,yes
3377,Akasa Air,December 2022,Male,37,2,2,2,1,FALSE,no
3378,Akasa Air,December 2022,Male,39,1,1,2,1,TRUE,yes
3379,Akasa Air,February 2023,Female,22,2,1,1,1,TRUE,yes
3380,Akasa Air,February 2023,Female,57,2,2,3,1,TRUE,no
3381,Akasa Air,February 2023,Female,59,2,1,1,2,FALSE,yes
3382,Akasa Air,February 2023,Male,39,2,1,1,2,TRUE,yes
3383,Akasa Air,February 2023,Male,41,2,1,1,1,TRUE,no
3384,Akasa Air,February 2023,Male,42,2,1,2,1,TRUE,yes
3385,Akasa Air,February 2023,Male,59,2,1,1,1,TRUE,no
3386,Akasa Air,January 2023,Female,36,1,1,2,1,FALSE,no
3387,Akasa Air,January 2023,Female,37,1,1,2,1,FALSE,no
3388,Akasa Air,January 2023,Female,50,2,1,1,2,FALSE,yes
3389,Akasa Air,January 2023,Female,60,2,1,1,2,TRUE,no
3390,Akasa Air,January 2023,Male,22,2,1,1,1,TRUE,yes
3391,Akasa Air,January 2023,Male,53,2,1,1,1,TRUE,yes
3392,Akasa Air,January 2023,Male,53,2,1,1,2,TRUE,yes
3393,Akasa Air,July 2023,Female,22,1,1,2,1,FALSE,no
3394,Akasa Air,July 2023,Female,33,2,2,3,1,TRUE,no
3395,Akasa Air,July 2023,Female,38,2,1,1,2,TRUE,yes
3396,Akasa Air,July 2023,Male,17,2,2,3,2,TRUE,no
3397,Akasa Air,June 2023,Female,11,2,2,3,1,TRUE,no
3398,Akasa Air,June 2023,Female,57,2,2,3,1,TRUE,no
3399,Akasa Air,June 2023,Male,47,2,1,1,2,TRUE,no
3400,Akasa Air,June 2023,Male,58,2,1,1,2,TRUE,no
3401,Akasa Air,June 2023,Male,66,2,2,3,1,TRUE,no
3402,Akasa Air,March 2023,Female,45,2,1,1,2,TRUE,yes
3403,Akasa Air,March 2023,Female,48,2,1,1,2,TRUE,yes
3404,Akasa Air,March 2023,Male,23,1,1,2,1,TRUE,yes
3405,Akasa Air,March 2023,Male,47,2,1,1,2,TRUE,yes
3406,Akasa Air,March 2023,Male,59,2,1,1,2,TRUE,yes
3407,Akasa Air,May 2023,Female,48,2,1,1,2,TRUE,no
3408,Akasa Air,May 2023,Female,55,2,1,1,2,TRUE,no
3409,Akasa Air,May 2023,Male,24,2,1,1,2,TRUE,no
3410,Akasa Air,May 2023,Male,31,2,1,1,2,TRUE,no
3411,Akasa Air,May 2023,Male,32,2,2,1,1,TRUE,yes
3412,Akasa Air,May 2023,Male,35,2,2,3,1,TRUE,no
3413,Akasa Air,May 2023,Male,40,2,2,1,2,FALSE,yes
3414,Akasa Air,May 2023,Male,47,2,1,1,2,TRUE,yes
3415,Akasa Air,May 2023,Male,51,2,1,1,2,TRUE,yes
3416,Akasa Air,May 2023,Male,53,2,1,1,2,TRUE,no
3417,Akasa Air,November 2022,Female,15,2,2,3,1,TRUE,no
3418,Akasa Air,November 2022,Female,28,1,1,3,1,FALSE,no
3419,Akasa Air,November 2022,Male,40,2,1,1,2,TRUE,yes
3420,Akasa Air,October 2022,Female,16,2,2,3,1,TRUE,no
3421,Akasa Air,October 2022,Female,36,2,1,1,2,TRUE,yes
3422,Akasa Air,October 2022,Female,46,2,1,1,2,TRUE,no
3423,Alaska Airlines,April 2023,Female,31,2,1,1,1,TRUE,no
3424,Alaska Airlines,April 2023,Female,34,1,1,2,1,TRUE,no
3425,Alaska Airlines,April 2023,Female,67,2,1,1,1,TRUE,no
3426,Alaska Airlines,April 2023,Male,26,1,1,2,1,TRUE,no
3427,Alaska Airlines,April 2023,Male,30,1,1,2,1,FALSE,no
3428,Alaska Airlines,April 2023,Male,54,2,1,1,1,TRUE,no
3429,Alaska Airlines,April 2023,Male,56,2,1,1,2,TRUE,no
3430,Alaska Airlines,August 2022,Female,24,1,1,2,1,TRUE,no
3431,Alaska Airlines,August 2022,Female,27,1,1,1,1,FALSE,no
3432,Alaska Airlines,August 2022,Female,40,1,1,1,1,TRUE,no
3433,Alaska Airlines,August 2022,Female,46,2,1,1,2,FALSE,no
3434,Alaska Airlines,August 2022,Female,46,2,1,1,2,TRUE,no
3435,Alaska Airlines,August 2022,Female,57,2,1,1,2,FALSE,no
3436,Alaska Airlines,August 2022,Female,58,2,1,1,2,TRUE,yes
3437,Alaska Airlines,August 2022,Female,62,2,1,2,1,TRUE,no
3438,Alaska Airlines,December 2022,Female,11,2,2,2,1,FALSE,no
3439,Alaska Airlines,December 2022,Female,11,2,2,3,1,TRUE,yes
3440,Alaska Airlines,December 2022,Female,14,2,2,2,2,FALSE,no
3441,Alaska Airlines,December 2022,Female,16,2,2,2,1,FALSE,yes
3442,Alaska Airlines,December 2022,Female,18,2,2,2,1,FALSE,no
3443,Alaska Airlines,December 2022,Female,39,2,2,2,1,FALSE,no
3444,Alaska Airlines,December 2022,Female,43,2,1,1,2,TRUE,no
3445,Alaska Airlines,December 2022,Female,48,2,1,3,1,TRUE,no
3446,Alaska Airlines,December 2022,Male,35,2,2,2,1,TRUE,no
3447,Alaska Airlines,December 2022,Male,53,2,2,2,1,FALSE,no
3448,Alaska Airlines,December 2022,Male,55,2,2,2,1,FALSE,no
3449,Alaska Airlines,December 2022,Male,59,2,2,2,1,FALSE,no
3450,Alaska Airlines,February 2023,Female,18,2,1,1,1,FALSE,no
3451,Alaska Airlines,February 2023,Female,66,2,2,2,1,FALSE,yes
3452,Alaska Airlines,January 2023,Female,17,2,2,2,1,TRUE,yes
3453,Alaska Airlines,January 2023,Female,19,2,2,2,1,FALSE,no
3454,Alaska Airlines,January 2023,Male,21,2,2,2,2,TRUE,no
3455,Alaska Airlines,January 2023,Male,22,2,2,2,1,FALSE,no
3456,Alaska Airlines,January 2023,Male,25,2,2,2,1,TRUE,no
3457,Alaska Airlines,January 2023,Male,31,2,2,2,1,TRUE,no
3458,Alaska Airlines,January 2023,Male,32,2,2,2,1,FALSE,no
3459,Alaska Airlines,January 2023,Male,36,2,2,2,1,TRUE,no
3460,Alaska Airlines,January 2023,Male,64,2,2,2,1,TRUE,no
3461,Alaska Airlines,July 2022,Female,40,2,1,1,1,TRUE,yes
3462,Alaska Airlines,July 2022,Female,56,1,1,2,1,TRUE,no
3463,Alaska Airlines,July 2022,Female,57,2,1,1,1,TRUE,no
3464,Alaska Airlines,July 2022,Male,30,2,2,2,2,TRUE,no
3465,Alaska Airlines,July 2022,Male,38,1,1,1,2,FALSE,yes
3466,Alaska Airlines,July 2022,Male,45,2,1,1,2,FALSE,no
3467,Alaska Airlines,July 2022,Male,60,2,1,2,2,TRUE,no
3468,Alaska Airlines,July 2023,Female,38,1,1,1,1,FALSE,yes
3469,Alaska Airlines,July 2023,Female,45,2,1,1,2,FALSE,yes
3470,Alaska Airlines,July 2023,Female,57,2,1,1,2,FALSE,no
3471,Alaska Airlines,July 2023,Male,22,1,1,2,2,FALSE,no
3472,Alaska Airlines,July 2023,Male,29,2,1,1,2,TRUE,no
3473,Alaska Airlines,July 2023,Male,42,1,1,1,1,FALSE,no
3474,Alaska Airlines,July 2023,Male,44,2,1,1,2,TRUE,no
3475,Alaska Airlines,July 2023,Male,47,2,1,1,2,TRUE,no
3476,Alaska Airlines,July 2023,Male,48,1,1,1,1,TRUE,no
3477,Alaska Airlines,July 2023,Male,49,2,1,1,2,TRUE,no
3478,Alaska Airlines,July 2023,Male,50,1,1,1,1,TRUE,no
3479,Alaska Airlines,June 2022,Female,50,2,1,1,1,FALSE,no
3480,Alaska Airlines,June 2022,Female,72,2,1,1,1,TRUE,no
3481,Alaska Airlines,June 2022,Male,33,2,2,1,2,FALSE,no
3482,Alaska Airlines,June 2023,Female,25,1,1,1,1,TRUE,no
3483,Alaska Airlines,June 2023,Female,36,1,1,1,1,TRUE,no
3484,Alaska Airlines,June 2023,Female,46,2,1,1,2,FALSE,no
3485,Alaska Airlines,June 2023,Female,50,1,1,1,2,TRUE,no
3486,Alaska Airlines,June 2023,Male,29,1,1,1,2,TRUE,no
3487,Alaska Airlines,June 2023,Male,51,2,1,1,2,TRUE,yes
3488,Alaska Airlines,June 2023,Male,54,2,1,1,2,TRUE,yes
3489,Alaska Airlines,March 2023,Male,33,2,2,2,1,TRUE,no
3490,Alaska Airlines,May 2023,Female,23,1,1,2,1,FALSE,yes
3491,Alaska Airlines,May 2023,Female,41,2,1,1,1,FALSE,yes
3492,Alaska Airlines,May 2023,Female,77,2,1,1,1,FALSE,yes
3493,Alaska Airlines,May 2023,Male,43,2,1,1,1,TRUE,no
3494,Alaska Airlines,May 2023,Male,49,2,1,1,2,TRUE,no
3495,Alaska Airlines,November 2022,Female,31,2,2,3,1,FALSE,no
3496,Alaska Airlines,November 2022,Female,37,2,1,1,2,TRUE,no
3497,Alaska Airlines,November 2022,Female,40,2,1,1,2,TRUE,no
3498,Alaska Airlines,November 2022,Female,45,2,2,1,1,TRUE,no
3499,Alaska Airlines,November 2022,Female,47,2,1,1,1,TRUE,no
3500,Alaska Airlines,November 2022,Female,56,2,1,1,1,FALSE,no
3501,Alaska Airlines,November 2022,Male,7,2,2,3,1,TRUE,yes
3502,Alaska Airlines,November 2022,Male,15,2,2,1,1,FALSE,no
3503,Alaska Airlines,November 2022,Male,21,2,1,1,1,FALSE,yes
3504,Alaska Airlines,November 2022,Male,37,2,2,1,1,TRUE,no
3505,Alaska Airlines,November 2022,Male,41,2,1,1,2,FALSE,no
3506,Alaska Airlines,October 2022,Female,37,2,1,1,2,TRUE,no
3507,Alaska Airlines,October 2022,Female,44,2,1,1,1,FALSE,no
3508,Alaska Airlines,October 2022,Female,53,2,2,2,1,FALSE,no
3509,Alaska Airlines,October 2022,Male,31,2,1,1,2,TRUE,no
3510,Alaska Airlines,October 2022,Male,37,1,1,1,2,FALSE,yes
3511,Alaska Airlines,October 2022,Male,39,2,1,1,2,TRUE,no
3512,Alaska Airlines,October 2022,Male,58,2,1,1,2,TRUE,yes
3513,Alaska Airlines,September 2022,Female,40,1,1,1,2,TRUE,no
3514,Alaska Airlines,September 2022,Female,54,2,1,1,2,FALSE,no
3515,Alaska Airlines,September 2022,Female,61,2,1,1,2,FALSE,no
3516,Alaska Airlines,September 2022,Male,21,1,1,2,2,TRUE,no
3517,Alaska Airlines,September 2022,Male,22,2,1,1,1,FALSE,yes
3518,Alaska Airlines,September 2022,Male,42,2,1,1,1,FALSE,yes
3519,Alaska Airlines,September 2022,Male,46,2,1,1,2,FALSE,no
3520,Alaska Airlines,September 2022,Male,57,2,1,1,2,FALSE,no
3521,Alitalia,April 2019,Female,30,2,2,2,1,TRUE,no
3522,Alitalia,April 2019,Male,12,2,2,2,1,FALSE,no
3523,Alitalia,April 2019,Male,27,2,1,3,1,TRUE,no
3524,Alitalia,April 2019,Male,45,2,1,1,2,TRUE,no
3525,Alitalia,April 2021,Female,8,2,2,2,1,TRUE,no
3526,Alitalia,April 2021,Male,63,2,2,2,1,FALSE,no
3527,Alitalia,August 2019,Female,20,1,1,2,1,FALSE,no
3528,Alitalia,August 2019,Female,37,2,1,1,2,TRUE,no
3529,Alitalia,August 2019,Male,31,2,1,1,1,FALSE,no
3530,Alitalia,August 2019,Male,38,2,1,1,2,FALSE,yes
3531,Alitalia,August 2019,Male,57,2,1,1,2,TRUE,no
3532,Alitalia,August 2019,Male,59,2,1,1,2,FALSE,yes
3533,Alitalia,August 2019,Male,60,2,1,1,2,TRUE,no
3534,Alitalia,August 2020,Male,10,2,2,2,1,TRUE,no
3535,Alitalia,August 2021,Female,27,2,2,2,1,FALSE,no
3536,Alitalia,December 2018,Female,49,2,1,1,2,TRUE,no
3537,Alitalia,December 2018,Female,50,2,1,1,2,TRUE,yes
